# BROWSER FORENSIC EXPORT
# Source DB,C:\Users\cryfo\OneDrive\Documents\Desktop\Browser\Conversions
# DB Description,Ad Conversion Tracking
# Table,sources
# Table Description,sources
# Total Rows in DB,176
# Export Timestamp,2026-04-02 09:55:54 UTC
# MD5 Hash of Source DB,bd0c53f3d38d2d92dfea12527798225b

source_id,source_event_id,source_origin,reporting_origin,source_time,expiry_time,aggregatable_report_window_time,num_attributions,event_level_active,aggregatable_active,source_type,attribution_logic,priority,source_site,debug_key,remaining_aggregatable_attribution_budget,num_aggregatable_attribution_reports,aggregatable_source,filter_data,read_only_source_data,remaining_aggregatable_debug_budget,num_aggregatable_debug_reports,attribution_scopes_data,aggregatable_named_budgets,source_time__HUMAN,source_time__FORMAT,expiry_time__HUMAN,expiry_time__FORMAT,aggregatable_report_window_time__HUMAN,aggregatable_report_window_time__FORMAT,source_id__DOMAIN,source_id__CATEGORY,source_event_id__DOMAIN,source_event_id__CATEGORY,source_origin__DOMAIN,source_origin__CATEGORY,reporting_origin__DOMAIN,reporting_origin__CATEGORY,source_time__DOMAIN,source_time__CATEGORY,source_type__DOMAIN,source_type__CATEGORY,source_site__DOMAIN,source_site__CATEGORY,aggregatable_source__DOMAIN,aggregatable_source__CATEGORY,read_only_source_data__DOMAIN,read_only_source_data__CATEGORY
223,7932527652668632186,https://www.base64decode.org,https://ad.doubleclick.net,13401625834054851,13404217834054851,13404217834054851,0,1,1,1,1,0,https://base64decode.org,-8576423949064590861,65536,0,<BLOB 82 bytes: 0a190a09393038383737333930120c08b2a3d6f783cad0b43e10000a1a0a0939...>,<BLOB 97 bytes: 0a060a02323612000a0f0a02313412090a07383035303933300a060a02323912...>,<BLOB: 080210001880c0ddeec102188080f6ba870a21365609994628ea3e280030014204080008014a0408001000>,0,0,,<BLOB: >,2025-09-06 09:50:34 UTC,WebKit (Chrome),2025-10-06 09:50:34 UTC,WebKit (Chrome),2025-10-06 09:50:34 UTC,WebKit (Chrome),223,Other,7932527652668632186,Other,www.base64decode.org,HTTPS,ad.doubleclick.net,HTTPS,13401625834054851,Other,1,Other,base64decode.org,HTTPS,b'\n\x19\n\t908877390\x12\x0c\x08\xb2\xa3\xd6\xf7\x83\xca\xd0\xb4>\x10\x00\n\x1a\n\t908877388\x12\r\x08\xd5\x8c\xc9\xb9\xc5\xf0\x9d\xc8\x91\x01\x10\x00\n\x19\n\t908877389\x12\x0c\x08\xe1\xd0\x9a\xd8\x8f\xec\xd0\xa11\x10\x00',Other,b'\x08\x02\x10\x00\x18\x80\xc0\xdd\xee\xc1\x02\x18\x80\x80\xf6\xba\x87\n!6V\t\x99F(\xea>(\x000\x01B\x04\x08\x00\x08\x01J\x04\x08\x00\x10\x00',Other
224,-487791198094740613,https://www.programiz.com,https://ad.doubleclick.net,13401625866927843,13404217866927843,13404217866927843,0,1,1,1,1,0,https://programiz.com,-8924347989947289416,65536,0,<BLOB 83 bytes: 0a130a023134120d088ac5b4f6d8b8bddbb30110000a120a023135120c08fb80...>,<BLOB 108 bytes: 0a1a0a02313412140a0831323336363738310a0831323339373035330a060a02...>,<BLOB: 080210001880c0ddeec102188080f6ba870a21365609994628ea3e280030014204080008014a0408001000>,0,0,,<BLOB: >,2025-09-06 09:51:06 UTC,WebKit (Chrome),2025-10-06 09:51:06 UTC,WebKit (Chrome),2025-10-06 09:51:06 UTC,WebKit (Chrome),224,Other,-487791198094740613,Other,www.programiz.com,HTTPS,ad.doubleclick.net,HTTPS,13401625866927843,Other,1,Other,programiz.com,HTTPS,b'\n\x13\n\x0214\x12\r\x08\x8a\xc5\xb4\xf6\xd8\xb8\xbd\xdb\xb3\x01\x10\x00\n\x12\n\x0215\x12\x0c\x08\xfb\x80\xca\xe0\xe2\xfa\xd9\xed_\x10\x00\n\x13\n\x0212\x12\r\x08\xbc\x91\x84\xac\x80\x9e\xa4\xe3\x81\x01\x10\x00\n\x13\n\x0213\x12\r\x08\xee\x8a\xc4\xf0\xea\x89\xdc\xbd\xed\x01\x10\x00',Other,b'\x08\x02\x10\x00\x18\x80\xc0\xdd\xee\xc1\x02\x18\x80\x80\xf6\xba\x87\n!6V\t\x99F(\xea>(\x000\x01B\x04\x08\x00\x08\x01J\x04\x08\x00\x10\x00',Other
227,-4218601647157722034,https://www.programiz.com,https://ad.doubleclick.net,13401638449989071,13404230449989071,13404230449989071,0,1,1,1,1,0,https://programiz.com,-4399343355180555116,65536,0,<BLOB 110 bytes: 0a190a09393038383338333333120c08c7f3cdf887bcc5d02810000a190a0939...>,<BLOB 88 bytes: 0a060a02323412000a060a02323312000a060a02313412000a060a0232391200...>,<BLOB: 080210001880c0ddeec1021880c08e87cd11188080f5f9b74b2128623e32ca69f83e280030014204080008014a0408001000>,0,0,,<BLOB: >,2025-09-06 13:20:49 UTC,WebKit (Chrome),2025-10-06 13:20:49 UTC,WebKit (Chrome),2025-10-06 13:20:49 UTC,WebKit (Chrome),227,Other,-4218601647157722034,Other,www.programiz.com,HTTPS,ad.doubleclick.net,HTTPS,13401638449989071,Other,1,Other,programiz.com,HTTPS,b'\n\x19\n\t908838333\x12\x0c\x08\xc7\xf3\xcd\xf8\x87\xbc\xc5\xd0(\x10\x00\n\x19\n\t908838335\x12\x0c\x08\xa8\xb0\xc9\xa3\x8c\x84\xd5\xac:\x10\x00\n\x1a\n\t908838334\x12\r\x08\xa4\xc8\xea\xf8\xfe\xbb\xb3\x8b\x9c\x01\x10\x00\n\x1a\n\t908838332\x12\r\x08\x93\xf9\xab\x97\xd5\xba\xcc\xdc\x8b\x01\x10\x00',Other,b'\x08\x02\x10\x00\x18\x80\xc0\xdd\xee\xc1\x02\x18\x80\xc0\x8e\x87\xcd\x11\x18\x80\x80\xf5\xf9\xb7K!(b>2\xcai\xf8>(\x000\x01B\x04\x08\x00\x08\x01J\x04\x08\x00\x10\x00',Other
233,8102748451043688953,https://pinetools.com,https://ad.doubleclick.net,13401645231259989,13404237231259989,13404237231259989,0,1,1,1,1,0,https://pinetools.com,-2626263757056878629,65536,0,<BLOB 110 bytes: 0a1a0a09363439383634373330120d08bde78680b7becfcab30110000a190a09...>,<BLOB 89 bytes: 0a060a02313412000a060a02323112000a060a02323912000a060a0232361200...>,<BLOB: 080210001880c0ddeec1021880c08e87cd11188080f5f9b74b2128623e32ca69f83e280030014204080008014a0408001000>,0,0,,<BLOB: >,2025-09-06 15:13:51 UTC,WebKit (Chrome),2025-10-06 15:13:51 UTC,WebKit (Chrome),2025-10-06 15:13:51 UTC,WebKit (Chrome),233,Other,8102748451043688953,Other,pinetools.com,HTTPS,ad.doubleclick.net,HTTPS,13401645231259989,Other,1,Other,pinetools.com,HTTPS,b'\n\x1a\n\t649864730\x12\r\x08\xbd\xe7\x86\x80\xb7\xbe\xcf\xca\xb3\x01\x10\x00\n\x19\n\t649864729\x12\x0c\x08\x92\xa4\xc3\xae\x96\xda\xb6\x9dQ\x10\x00\n\x1a\n\t649864731\x12\r\x08\xa7\xa4\x8f\xc9\xed\xdd\xbb\xc8\xe0\x01\x10\x00\n\x19\n\t649864728\x12\x0c\x08\xb4\xdf\xea\xda\xdb\xcb\x9e\xa0c\x10\x00',Other,b'\x08\x02\x10\x00\x18\x80\xc0\xdd\xee\xc1\x02\x18\x80\xc0\x8e\x87\xcd\x11\x18\x80\x80\xf5\xf9\xb7K!(b>2\xcai\xf8>(\x000\x01B\x04\x08\x00\x08\x01J\x04\x08\x00\x10\x00',Other
234,9028929792444621926,https://pinetools.com,https://ad.doubleclick.net,13401645232948787,13404237232948787,13404237232948787,0,1,1,1,1,0,https://pinetools.com,-2036522922801838365,65536,0,<BLOB 110 bytes: 0a1a0a09363439383634373331120d08a7a48fc9edddbbc8e00110000a1a0a09...>,<BLOB 89 bytes: 0a060a02323112000a060a02323912000a060a02323412000a060a0232371200...>,<BLOB: 080210001880c0ddeec1021880c08e87cd11188080f5f9b74b2128623e32ca69f83e280030014204080008014a0408001000>,0,0,,<BLOB: >,2025-09-06 15:13:52 UTC,WebKit (Chrome),2025-10-06 15:13:52 UTC,WebKit (Chrome),2025-10-06 15:13:52 UTC,WebKit (Chrome),234,Other,9028929792444621926,Other,pinetools.com,HTTPS,ad.doubleclick.net,HTTPS,13401645232948787,Other,1,Other,pinetools.com,HTTPS,b'\n\x1a\n\t649864731\x12\r\x08\xa7\xa4\x8f\xc9\xed\xdd\xbb\xc8\xe0\x01\x10\x00\n\x1a\n\t649864730\x12\r\x08\xbd\xe7\x86\x80\xb7\xbe\xcf\xca\xb3\x01\x10\x00\n\x19\n\t649864728\x12\x0c\x08\xb4\xdf\xea\xda\xdb\xcb\x9e\xa0c\x10\x00\n\x19\n\t649864729\x12\x0c\x08\x92\xa4\xc3\xae\x96\xda\xb6\x9dQ\x10\x00',Other,b'\x08\x02\x10\x00\x18\x80\xc0\xdd\xee\xc1\x02\x18\x80\xc0\x8e\x87\xcd\x11\x18\x80\x80\xf5\xf9\xb7K!(b>2\xcai\xf8>(\x000\x01B\x04\x08\x00\x08\x01J\x04\x08\x00\x10\x00',Other
235,4961308041101529025,https://www.scorebat.com,https://www.googleadservices.com,13401646223166960,13404238223166960,13404238223166960,0,1,1,1,1,500,https://scorebat.com,-4251538779933136160,65536,0,<BLOB 99 bytes: 0a120a0133120d08e5f59eee86d6f1a3ba0110000a110a0132120c08bac09ff5...>,<BLOB: 0a0c0a013412070a0530392d30360a0b0a013612060a04747275650a100a0132120b0a093334363537393937310a0c0a02323212060a0474727565>,<BLOB: 080110001880c098ccc507216ecd65f612edc43e280030014204080008014a0408001000>,0,0,,<BLOB: >,2025-09-06 15:30:23 UTC,WebKit (Chrome),2025-10-06 15:30:23 UTC,WebKit (Chrome),2025-10-06 15:30:23 UTC,WebKit (Chrome),235,Other,4961308041101529025,Other,www.scorebat.com,HTTPS,www.googleadservices.com,HTTPS,13401646223166960,Other,1,Other,scorebat.com,HTTPS,b'\n\x12\n\x013\x12\r\x08\xe5\xf5\x9e\xee\x86\xd6\xf1\xa3\xba\x01\x10\x00\n\x11\n\x012\x12\x0c\x08\xba\xc0\x9f\xf5\x98\xf5\x9b\xd6\x0e\x10\x00\n\x12\n\x015\x12\r\x08\xd1\xf6\xd0\xb2\xeb\x98\xf2\xc7\x9e\x01\x10\x00\n\x12\n\x011\x12\r\x08\xff\x8b\xcc\x97\xea\xac\xc4\xf3\xab\x01\x10\x00\n\x12\n\x014\x12\r\x08\xe2\xf3\xbc\xfa\xf5\xda\xc2\xe6\x93\x01\x10\x00',Other,b'\x08\x01\x10\x00\x18\x80\xc0\x98\xcc\xc5\x07!n\xcde\xf6\x12\xed\xc4>(\x000\x01B\x04\x08\x00\x08\x01J\x04\x08\x00\x10\x00',Other
236,-8725844224314915439,https://www.scorebat.com,https://ad.doubleclick.net,13401646286033716,13404238286033716,13404238286033716,0,1,1,1,1,0,https://scorebat.com,-5795246275863383463,65536,0,<BLOB 83 bytes: 0a1a0a09393039303334363336120d0882bbaab8c7bfb08ae90110000a190a09...>,<BLOB 97 bytes: 0a0e0a013812090a07323530373537330a060a02323712000a060a0232351200...>,<BLOB: 080210001880c0ddeec102188080f6ba870a21365609994628ea3e280030014204080008014a0408001000>,0,0,,<BLOB: >,2025-09-06 15:31:26 UTC,WebKit (Chrome),2025-10-06 15:31:26 UTC,WebKit (Chrome),2025-10-06 15:31:26 UTC,WebKit (Chrome),236,Other,-8725844224314915439,Other,www.scorebat.com,HTTPS,ad.doubleclick.net,HTTPS,13401646286033716,Other,1,Other,scorebat.com,HTTPS,b'\n\x1a\n\t909034636\x12\r\x08\x82\xbb\xaa\xb8\xc7\xbf\xb0\x8a\xe9\x01\x10\x00\n\x19\n\t909034638\x12\x0c\x08\x9d\xe3\xbb\xb4\xf8\xbb\xd3\xce&\x10\x00\n\x1a\n\t909034637\x12\r\x08\x8e\x83\xb1\xb7\xa5\xcf\xba\xea\xc5\x01\x10\x00',Other,b'\x08\x02\x10\x00\x18\x80\xc0\xdd\xee\xc1\x02\x18\x80\x80\xf6\xba\x87\n!6V\t\x99F(\xea>(\x000\x01B\x04\x08\x00\x08\x01J\x04\x08\x00\x10\x00',Other
237,2957338138621230586,https://www.scorebat.com,https://ad.doubleclick.net,13401646286411277,13404238286411277,13404238286411277,0,1,1,1,1,0,https://scorebat.com,1675501973218655984,65536,0,<BLOB 83 bytes: 0a190a09393039303334363338120c089de3bbb4f8bbd3ce2610000a1a0a0939...>,<BLOB 97 bytes: 0a060a02323412000a060a02323312000a060a02323612000a0e0a013812090a...>,<BLOB: 080210001880c0ddeec102188080f6ba870a21365609994628ea3e280030014204080008014a0408001000>,0,0,,<BLOB: >,2025-09-06 15:31:26 UTC,WebKit (Chrome),2025-10-06 15:31:26 UTC,WebKit (Chrome),2025-10-06 15:31:26 UTC,WebKit (Chrome),237,Other,2957338138621230586,Other,www.scorebat.com,HTTPS,ad.doubleclick.net,HTTPS,13401646286411277,Other,1,Other,scorebat.com,HTTPS,b'\n\x19\n\t909034638\x12\x0c\x08\x9d\xe3\xbb\xb4\xf8\xbb\xd3\xce&\x10\x00\n\x1a\n\t909034636\x12\r\x08\x82\xbb\xaa\xb8\xc7\xbf\xb0\x8a\xe9\x01\x10\x00\n\x1a\n\t909034637\x12\r\x08\x8e\x83\xb1\xb7\xa5\xcf\xba\xea\xc5\x01\x10\x00',Other,b'\x08\x02\x10\x00\x18\x80\xc0\xdd\xee\xc1\x02\x18\x80\x80\xf6\xba\x87\n!6V\t\x99F(\xea>(\x000\x01B\x04\x08\x00\x08\x01J\x04\x08\x00\x10\x00',Other
241,-2209008737493319257,https://www.programiz.com,https://ad.doubleclick.net,13401647936761467,13404239936761467,13404239936761467,0,1,1,1,1,0,https://programiz.com,9195764615197205483,65536,0,<BLOB 84 bytes: 0a130a023135120d08ceb69de3f98c95c5d20110000a130a023132120d08bc91...>,<BLOB 108 bytes: 0a060a02323912000a060a02323812000a1a0a02313412140a08313233363637...>,<BLOB: 080210001880c0ddeec102188080f6ba870a21365609994628ea3e280030014204080008014a0408001000>,0,0,,<BLOB: >,2025-09-06 15:58:56 UTC,WebKit (Chrome),2025-10-06 15:58:56 UTC,WebKit (Chrome),2025-10-06 15:58:56 UTC,WebKit (Chrome),241,Other,-2209008737493319257,Other,www.programiz.com,HTTPS,ad.doubleclick.net,HTTPS,13401647936761467,Other,1,Other,programiz.com,HTTPS,b'\n\x13\n\x0215\x12\r\x08\xce\xb6\x9d\xe3\xf9\x8c\x95\xc5\xd2\x01\x10\x00\n\x13\n\x0212\x12\r\x08\xbc\x91\x84\xac\x80\x9e\xa4\xe3\x81\x01\x10\x00\n\x13\n\x0214\x12\r\x08\x9e\xd8\xe3\x88\xd7\xd7\xd5\xc2\xf7\x01\x10\x00\n\x13\n\x0213\x12\r\x08\xee\x8a\xc4\xf0\xea\x89\xdc\xbd\xed\x01\x10\x00',Other,b'\x08\x02\x10\x00\x18\x80\xc0\xdd\xee\xc1\x02\x18\x80\x80\xf6\xba\x87\n!6V\t\x99F(\xea>(\x000\x01B\x04\x08\x00\x08\x01J\x04\x08\x00\x10\x00',Other
242,4773793666729889056,https://www.scorebat.com,https://ad.doubleclick.net,13401648018586910,13404240018586910,13404240018586910,0,1,1,1,1,0,https://scorebat.com,-1483450864017545604,65536,0,<BLOB 84 bytes: 0a1a0a09393039303334363336120d0882bbaab8c7bfb08ae90110000a1a0a09...>,<BLOB 97 bytes: 0a060a02323812000a060a02323412000a060a02323312000a0f0a0231341209...>,<BLOB: 080210001880c0ddeec102188080f6ba870a21365609994628ea3e280030014204080008014a0408001000>,0,0,,<BLOB: >,2025-09-06 16:00:18 UTC,WebKit (Chrome),2025-10-06 16:00:18 UTC,WebKit (Chrome),2025-10-06 16:00:18 UTC,WebKit (Chrome),242,Other,4773793666729889056,Other,www.scorebat.com,HTTPS,ad.doubleclick.net,HTTPS,13401648018586910,Other,1,Other,scorebat.com,HTTPS,b'\n\x1a\n\t909034636\x12\r\x08\x82\xbb\xaa\xb8\xc7\xbf\xb0\x8a\xe9\x01\x10\x00\n\x1a\n\t909034638\x12\r\x08\x84\xff\x8a\xce\xce\xe4\x82\xe1\xd8\x01\x10\x00\n\x1a\n\t909034637\x12\r\x08\x8e\x83\xb1\xb7\xa5\xcf\xba\xea\xc5\x01\x10\x00',Other,b'\x08\x02\x10\x00\x18\x80\xc0\xdd\xee\xc1\x02\x18\x80\x80\xf6\xba\x87\n!6V\t\x99F(\xea>(\x000\x01B\x04\x08\x00\x08\x01J\x04\x08\x00\x10\x00',Other
243,8930586114654866016,https://www.scorebat.com,https://ad.doubleclick.net,13401648018604238,13404240018604238,13404240018604238,0,1,1,1,1,0,https://scorebat.com,9196434588431105867,65536,0,<BLOB 84 bytes: 0a1a0a09393039303334363336120d0882bbaab8c7bfb08ae90110000a1a0a09...>,<BLOB 97 bytes: 0a060a02323812000a060a02323412000a060a02323312000a060a0232361200...>,<BLOB: 080210001880c0ddeec102188080f6ba870a21365609994628ea3e280030014204080008014a0408001000>,0,0,,<BLOB: >,2025-09-06 16:00:18 UTC,WebKit (Chrome),2025-10-06 16:00:18 UTC,WebKit (Chrome),2025-10-06 16:00:18 UTC,WebKit (Chrome),243,Other,8930586114654866016,Other,www.scorebat.com,HTTPS,ad.doubleclick.net,HTTPS,13401648018604238,Other,1,Other,scorebat.com,HTTPS,b'\n\x1a\n\t909034636\x12\r\x08\x82\xbb\xaa\xb8\xc7\xbf\xb0\x8a\xe9\x01\x10\x00\n\x1a\n\t909034638\x12\r\x08\x84\xff\x8a\xce\xce\xe4\x82\xe1\xd8\x01\x10\x00\n\x1a\n\t909034637\x12\r\x08\x8e\x83\xb1\xb7\xa5\xcf\xba\xea\xc5\x01\x10\x00',Other,b'\x08\x02\x10\x00\x18\x80\xc0\xdd\xee\xc1\x02\x18\x80\x80\xf6\xba\x87\n!6V\t\x99F(\xea>(\x000\x01B\x04\x08\x00\x08\x01J\x04\x08\x00\x10\x00',Other
244,8833392296916514253,https://www.scorebat.com,https://ad.doubleclick.net,13401648019077048,13404240019077048,13404240019077048,0,1,1,1,1,0,https://scorebat.com,-160284067506714046,65536,0,<BLOB 84 bytes: 0a1a0a09393039303334363338120d0884ff8acecee482e1d80110000a1a0a09...>,<BLOB 97 bytes: 0a060a02323812000a060a02323412000a060a02323612000a060a0232371200...>,<BLOB: 080210001880c0ddeec102188080f6ba870a21365609994628ea3e280030014204080008014a0408001000>,0,0,,<BLOB: >,2025-09-06 16:00:19 UTC,WebKit (Chrome),2025-10-06 16:00:19 UTC,WebKit (Chrome),2025-10-06 16:00:19 UTC,WebKit (Chrome),244,Other,8833392296916514253,Other,www.scorebat.com,HTTPS,ad.doubleclick.net,HTTPS,13401648019077048,Other,1,Other,scorebat.com,HTTPS,b'\n\x1a\n\t909034638\x12\r\x08\x84\xff\x8a\xce\xce\xe4\x82\xe1\xd8\x01\x10\x00\n\x1a\n\t909034636\x12\r\x08\x82\xbb\xaa\xb8\xc7\xbf\xb0\x8a\xe9\x01\x10\x00\n\x1a\n\t909034637\x12\r\x08\x8e\x83\xb1\xb7\xa5\xcf\xba\xea\xc5\x01\x10\x00',Other,b'\x08\x02\x10\x00\x18\x80\xc0\xdd\xee\xc1\x02\x18\x80\x80\xf6\xba\x87\n!6V\t\x99F(\xea>(\x000\x01B\x04\x08\x00\x08\x01J\x04\x08\x00\x10\x00',Other
245,-1013947045848257272,https://www.scorebat.com,https://ad.doubleclick.net,13401648019092158,13404240019092158,13404240019092158,0,1,1,1,1,0,https://scorebat.com,98001529815467017,65536,0,<BLOB 84 bytes: 0a1a0a09393039303334363338120d0884ff8acecee482e1d80110000a1a0a09...>,<BLOB 97 bytes: 0a060a02323812000a060a02323412000a060a02323612000a060a0232331200...>,<BLOB: 080210001880c0ddeec102188080f6ba870a21365609994628ea3e280030014204080008014a0408001000>,0,0,,<BLOB: >,2025-09-06 16:00:19 UTC,WebKit (Chrome),2025-10-06 16:00:19 UTC,WebKit (Chrome),2025-10-06 16:00:19 UTC,WebKit (Chrome),245,Other,-1013947045848257272,Other,www.scorebat.com,HTTPS,ad.doubleclick.net,HTTPS,13401648019092158,Other,1,Other,scorebat.com,HTTPS,b'\n\x1a\n\t909034638\x12\r\x08\x84\xff\x8a\xce\xce\xe4\x82\xe1\xd8\x01\x10\x00\n\x1a\n\t909034636\x12\r\x08\x82\xbb\xaa\xb8\xc7\xbf\xb0\x8a\xe9\x01\x10\x00\n\x1a\n\t909034637\x12\r\x08\x8e\x83\xb1\xb7\xa5\xcf\xba\xea\xc5\x01\x10\x00',Other,b'\x08\x02\x10\x00\x18\x80\xc0\xdd\xee\xc1\x02\x18\x80\x80\xf6\xba\x87\n!6V\t\x99F(\xea>(\x000\x01B\x04\x08\x00\x08\x01J\x04\x08\x00\x10\x00',Other
246,7094940281122355383,https://www.scorebat.com,https://ad.doubleclick.net,13401648076375539,13404240076375539,13404240076375539,0,1,1,1,1,0,https://scorebat.com,6157033501909002043,65536,0,<BLOB 84 bytes: 0a1a0a09393039303334363336120d0882bbaab8c7bfb08ae90110000a1a0a09...>,<BLOB 97 bytes: 0a060a02323312000a060a02323912000a0e0a013812090a0732353037353733...>,<BLOB: 080210001880c0ddeec102188080f6ba870a21365609994628ea3e280030014204080008014a0408001000>,0,0,,<BLOB: >,2025-09-06 16:01:16 UTC,WebKit (Chrome),2025-10-06 16:01:16 UTC,WebKit (Chrome),2025-10-06 16:01:16 UTC,WebKit (Chrome),246,Other,7094940281122355383,Other,www.scorebat.com,HTTPS,ad.doubleclick.net,HTTPS,13401648076375539,Other,1,Other,scorebat.com,HTTPS,b'\n\x1a\n\t909034636\x12\r\x08\x82\xbb\xaa\xb8\xc7\xbf\xb0\x8a\xe9\x01\x10\x00\n\x1a\n\t909034637\x12\r\x08\x8e\x83\xb1\xb7\xa5\xcf\xba\xea\xc5\x01\x10\x00\n\x1a\n\t909034638\x12\r\x08\x84\xff\x8a\xce\xce\xe4\x82\xe1\xd8\x01\x10\x00',Other,b'\x08\x02\x10\x00\x18\x80\xc0\xdd\xee\xc1\x02\x18\x80\x80\xf6\xba\x87\n!6V\t\x99F(\xea>(\x000\x01B\x04\x08\x00\x08\x01J\x04\x08\x00\x10\x00',Other
247,6308361819874748263,https://www.scorebat.com,https://ad.doubleclick.net,13401648076517122,13404240076517122,13404240076517122,0,1,1,1,1,0,https://scorebat.com,8068877701367381283,65536,0,<BLOB 84 bytes: 0a1a0a09393039303334363337120d088e83b1b7a5cfbaeac50110000a1a0a09...>,<BLOB 97 bytes: 0a060a02323312000a060a02323912000a0e0a013812090a0732353037353733...>,<BLOB: 080210001880c0ddeec102188080f6ba870a21365609994628ea3e280030014204080008014a0408001000>,0,0,,<BLOB: >,2025-09-06 16:01:16 UTC,WebKit (Chrome),2025-10-06 16:01:16 UTC,WebKit (Chrome),2025-10-06 16:01:16 UTC,WebKit (Chrome),247,Other,6308361819874748263,Other,www.scorebat.com,HTTPS,ad.doubleclick.net,HTTPS,13401648076517122,Other,1,Other,scorebat.com,HTTPS,b'\n\x1a\n\t909034637\x12\r\x08\x8e\x83\xb1\xb7\xa5\xcf\xba\xea\xc5\x01\x10\x00\n\x1a\n\t909034636\x12\r\x08\x82\xbb\xaa\xb8\xc7\xbf\xb0\x8a\xe9\x01\x10\x00\n\x1a\n\t909034638\x12\r\x08\x84\xff\x8a\xce\xce\xe4\x82\xe1\xd8\x01\x10\x00',Other,b'\x08\x02\x10\x00\x18\x80\xc0\xdd\xee\xc1\x02\x18\x80\x80\xf6\xba\x87\n!6V\t\x99F(\xea>(\x000\x01B\x04\x08\x00\x08\x01J\x04\x08\x00\x10\x00',Other
248,4662257189087577483,https://www.scorebat.com,https://ad.doubleclick.net,13401648076837345,13404240076837345,13404240076837345,0,1,1,1,1,0,https://scorebat.com,192455734751727716,65536,0,<BLOB 84 bytes: 0a1a0a09393039303334363338120d0884ff8acecee482e1d80110000a1a0a09...>,<BLOB 97 bytes: 0a0e0a013812090a07323530373537330a060a02323812000a060a0232311200...>,<BLOB: 080210001880c0ddeec102188080f6ba870a21365609994628ea3e280030014204080008014a0408001000>,0,0,,<BLOB: >,2025-09-06 16:01:16 UTC,WebKit (Chrome),2025-10-06 16:01:16 UTC,WebKit (Chrome),2025-10-06 16:01:16 UTC,WebKit (Chrome),248,Other,4662257189087577483,Other,www.scorebat.com,HTTPS,ad.doubleclick.net,HTTPS,13401648076837345,Other,1,Other,scorebat.com,HTTPS,b'\n\x1a\n\t909034638\x12\r\x08\x84\xff\x8a\xce\xce\xe4\x82\xe1\xd8\x01\x10\x00\n\x1a\n\t909034637\x12\r\x08\x8e\x83\xb1\xb7\xa5\xcf\xba\xea\xc5\x01\x10\x00\n\x1a\n\t909034636\x12\r\x08\x82\xbb\xaa\xb8\xc7\xbf\xb0\x8a\xe9\x01\x10\x00',Other,b'\x08\x02\x10\x00\x18\x80\xc0\xdd\xee\xc1\x02\x18\x80\x80\xf6\xba\x87\n!6V\t\x99F(\xea>(\x000\x01B\x04\x08\x00\x08\x01J\x04\x08\x00\x10\x00',Other
249,2659167300604761724,https://www.scorebat.com,https://ad.doubleclick.net,13401648076912366,13404240076912366,13404240076912366,0,1,1,1,1,0,https://scorebat.com,-8527810642422803032,65536,0,<BLOB 84 bytes: 0a1a0a09393039303334363338120d0884ff8acecee482e1d80110000a1a0a09...>,<BLOB 97 bytes: 0a0e0a013812090a07323530373537330a060a02323812000a060a0232311200...>,<BLOB: 080210001880c0ddeec102188080f6ba870a21365609994628ea3e280030014204080008014a0408001000>,0,0,,<BLOB: >,2025-09-06 16:01:16 UTC,WebKit (Chrome),2025-10-06 16:01:16 UTC,WebKit (Chrome),2025-10-06 16:01:16 UTC,WebKit (Chrome),249,Other,2659167300604761724,Other,www.scorebat.com,HTTPS,ad.doubleclick.net,HTTPS,13401648076912366,Other,1,Other,scorebat.com,HTTPS,b'\n\x1a\n\t909034638\x12\r\x08\x84\xff\x8a\xce\xce\xe4\x82\xe1\xd8\x01\x10\x00\n\x1a\n\t909034637\x12\r\x08\x8e\x83\xb1\xb7\xa5\xcf\xba\xea\xc5\x01\x10\x00\n\x1a\n\t909034636\x12\r\x08\x82\xbb\xaa\xb8\xc7\xbf\xb0\x8a\xe9\x01\x10\x00',Other,b'\x08\x02\x10\x00\x18\x80\xc0\xdd\xee\xc1\x02\x18\x80\x80\xf6\xba\x87\n!6V\t\x99F(\xea>(\x000\x01B\x04\x08\x00\x08\x01J\x04\x08\x00\x10\x00',Other
